total_timesteps,n_updates,ep_len_mean,ep_reward_mean_agt1,ep_reward_mean_agt2,Environment Depth,ball_collision_agt1,ball_collision_agt2,no_side_agt1,no_side_agt2
168579072.0,41157.0,1342.33,-2.16,-0.37,24.0,17.67,18.38,22.25,13.56
168583168.0,41158.0,1356.23,-2.09,-0.24,24.0,17.8,18.58,22.4,13.24
168587264.0,41159.0,1358.09,-2.05,-0.31,24.0,17.6,18.69,22.48,13.34
168591360.0,41160.0,1367.58,-2.02,-0.3,24.0,18.01,18.8,22.35,13.84
168595456.0,41161.0,1375.86,-1.99,-0.31,24.0,18.34,19.0,23.15,14.44
168599552.0,41162.0,1386.77,-2.12,-0.4,24.0,18.18,19.09,23.74,18.1
168603648.0,41163.0,1377.32,-2.22,-0.47,24.0,17.91,19.16,24.82,18.35
168607744.0,41164.0,1387.78,-2.15,-0.44,24.0,18.05,19.33,25.57,18.72
168611840.0,41165.0,1380.38,-2.15,-0.52,24.0,18.13,19.41,25.4,19.59
168615936.0,41166.0,1379.94,-2.18,-0.6,24.0,18.55,19.26,24.36,20.62
168620032.0,41167.0,1384.7,-2.26,-0.59,24.0,18.78,19.26,24.8,21.43
168624128.0,41168.0,1376.64,-2.34,-0.7,24.0,18.78,19.47,23.24,22.95
168628224.0,41169.0,1387.99,-2.31,-0.58,24.0,18.78,19.57,23.34,22.76
168632320.0,41170.0,1406.34,-2.26,-0.5,24.0,19.14,19.69,21.97,24.27
168636416.0,41171.0,1387.41,-2.33,-0.49,24.0,18.7,19.48,19.22,24.91
168640512.0,41172.0,1389.59,-2.29,-0.49,24.0,18.8,19.51,19.07,26.79
168644608.0,41173.0,1406.85,-2.35,-0.39,24.0,19.02,19.68,20.07,27.2
168648704.0,41174.0,1419.1,-2.42,-0.37,24.0,19.04,19.9,21.05,27.9
168652800.0,41175.0,1439.48,-2.32,-0.33,24.0,19.38,19.93,20.41,28.37
168656896.0,41176.0,1444.46,-2.43,-0.34,24.0,19.63,20.01,19.94,28.55
168660992.0,41177.0,1441.76,-2.4,-0.32,24.0,19.47,20.09,20.03,28.43
168665088.0,41178.0,1447.97,-2.2,-0.42,24.0,19.4,20.11,21.43,27.93
168669184.0,41179.0,1456.25,-2.21,-0.45,24.0,19.56,20.26,22.53,28.8
168673280.0,41180.0,1456.31,-2.26,-0.47,24.0,19.59,20.17,22.86,29.31
168677376.0,41181.0,1462.7,-2.31,-0.43,24.0,19.77,20.28,23.74,29.09
168681472.0,41182.0,1435.69,-2.31,-0.55,24.0,19.24,20.0,23.77,28.63
168685568.0,41183.0,1433.56,-2.39,-0.61,24.0,19.21,20.32,24.42,28.28
168689664.0,41184.0,1449.59,-2.21,-0.54,24.0,19.59,20.41,24.95,28.88
168693760.0,41185.0,1460.25,-2.19,-0.46,24.0,19.9,20.49,25.46,29.68
168697856.0,41186.0,1447.97,-2.25,-0.43,24.0,19.71,20.32,26.06,29.64
168701952.0,41187.0,1434.53,-2.31,-0.4,24.0,19.89,20.14,26.41,29.97
168706048.0,41188.0,1442.66,-2.2,-0.29,24.0,20.02,20.48,27.14,30.01
168710144.0,41189.0,1450.5,-2.1,-0.22,24.0,19.93,20.42,27.38,29.95
168714240.0,41190.0,1455.81,-2.15,-0.11,24.0,20.1,20.58,27.66,29.78
168718336.0,41191.0,1460.36,-2.3,-0.03,24.0,20.03,20.51,27.88,29.83
168722432.0,41192.0,1459.16,-2.3,0.1,24.0,19.97,20.33,28.54,28.37
168726528.0,41193.0,1456.16,-2.36,0.03,24.0,20.11,20.4,28.49,28.08
168730624.0,41194.0,1457.58,-2.33,0.01,24.0,20.09,20.51,28.11,28.48
168734720.0,41195.0,1442.68,-2.43,0.01,24.0,19.47,20.18,27.48,28.68
168738816.0,41196.0,1435.75,-2.42,0.03,24.0,19.41,19.89,27.78,24.95
168742912.0,41197.0,1434.83,-2.36,0.16,24.0,19.41,19.84,28.43,24.45
168747008.0,41198.0,1446.85,-2.23,0.22,24.0,19.36,20.04,29.22,24.42
168751104.0,41199.0,1455.38,-2.29,0.31,24.0,19.37,20.03,30.13,24.68
168755200.0,41200.0,1462.34,-2.25,0.38,24.0,19.33,19.81,31.0,23.92
168759296.0,41201.0,1455.71,-2.34,0.5,24.0,18.89,19.85,30.74,23.09
168763392.0,41202.0,1447.93,-2.37,0.51,24.0,18.7,19.74,31.01,21.86
168767488.0,41203.0,1441.4,-2.35,0.45,24.0,18.59,19.47,32.26,19.42
168771584.0,41204.0,1406.45,-2.42,0.2,24.0,18.18,19.22,33.47,17.82
168775680.0,41205.0,1396.6,-2.34,0.05,24.0,17.91,19.03,34.22,13.1
168779776.0,41206.0,1376.28,-2.36,0.0,24.0,17.85,18.7,32.83,12.44
168783872.0,41207.0,1361.68,-2.38,-0.19,24.0,17.79,18.55,31.71,11.84
168787968.0,41208.0,1352.38,-2.36,-0.07,24.0,17.35,18.66,31.05,11.7
168792064.0,41209.0,1338.0,-2.39,-0.11,24.0,17.42,18.25,30.52,12.71
168796160.0,41210.0,1337.34,-2.49,-0.03,24.0,17.65,18.31,29.11,14.01
168800256.0,41211.0,1335.45,-2.54,0.03,24.0,17.41,18.23,28.13,14.76
168804352.0,41212.0,1331.91,-2.48,0.01,24.0,17.33,18.43,27.7,15.34
168808448.0,41213.0,1330.32,-2.41,-0.0,24.0,17.31,18.23,26.82,15.5
168812544.0,41214.0,1345.13,-2.35,0.09,24.0,17.45,18.61,27.5,15.62
168816640.0,41215.0,1364.88,-2.27,0.14,24.0,17.54,18.49,28.46,16.36
168820736.0,41216.0,1348.71,-2.31,0.15,24.0,17.19,18.35,28.59,16.47
168824832.0,41217.0,1357.74,-2.15,0.16,24.0,17.03,18.32,28.91,16.51
168828928.0,41218.0,1356.87,-2.16,0.09,24.0,16.96,18.35,30.46,15.39
168833024.0,41219.0,1351.64,-2.08,0.05,24.0,16.82,18.24,30.21,15.9
168837120.0,41220.0,1354.51,-1.92,0.03,24.0,16.51,18.22,31.03,16.17
168841216.0,41221.0,1339.6,-2.17,-0.17,24.0,16.29,17.89,32.53,16.45
168845312.0,41222.0,1344.68,-2.15,-0.23,24.0,16.39,17.89,33.28,16.66
168849408.0,41223.0,1356.59,-2.06,-0.27,24.0,16.65,18.27,33.93,18.14
168853504.0,41224.0,1351.69,-2.1,-0.32,24.0,16.93,18.19,34.11,20.45
168857600.0,41225.0,1346.14,-2.0,-0.46,24.0,16.83,18.25,34.3,20.9
168861696.0,41226.0,1342.45,-1.96,-0.42,24.0,16.73,18.02,34.23,20.88
168865792.0,41227.0,1336.29,-1.96,-0.5,24.0,16.76,17.83,34.08,20.34
168869888.0,41228.0,1321.6,-1.92,-0.59,24.0,16.74,17.73,34.66,19.72
168873984.0,41229.0,1295.02,-2.17,-0.73,24.0,16.52,17.4,33.0,19.97
168878080.0,41230.0,1289.21,-2.15,-0.77,24.0,16.69,17.18,30.6,19.22
168882176.0,41231.0,1269.2,-2.29,-0.82,24.0,16.59,16.89,29.5,19.34
168886272.0,41232.0,1266.06,-2.21,-0.83,24.0,16.41,16.76,28.99,19.06
168890368.0,41233.0,1265.87,-2.12,-0.84,24.0,16.36,16.75,27.73,18.63
168894464.0,41234.0,1274.25,-2.04,-0.71,24.0,16.46,16.5,26.85,18.67
168898560.0,41235.0,1289.95,-2.01,-0.58,24.0,16.59,16.67,26.26,18.73
168902656.0,41236.0,1307.59,-1.97,-0.54,24.0,16.83,16.87,25.75,20.76
168906752.0,41237.0,1317.98,-2.01,-0.46,24.0,17.12,17.01,26.26,21.17
168910848.0,41238.0,1319.74,-2.05,-0.48,24.0,16.87,17.03,25.88,24.3
168914944.0,41239.0,1331.26,-2.02,-0.35,24.0,17.04,17.22,27.15,24.62
168919040.0,41240.0,1321.17,-2.13,-0.59,24.0,17.08,16.91,27.39,26.21
168923136.0,41241.0,1327.74,-2.08,-0.61,24.0,17.11,17.09,27.99,26.31
168927232.0,41242.0,1337.45,-2.04,-0.57,24.0,16.96,17.24,28.3,26.18
168931328.0,41243.0,1327.75,-1.83,-0.61,24.0,16.79,17.08,28.14,26.63
168935424.0,41244.0,1330.03,-1.8,-0.6,24.0,16.65,16.92,28.11,25.6
168939520.0,41245.0,1318.19,-1.88,-0.78,24.0,16.67,16.95,28.05,25.82
168943616.0,41246.0,1304.61,-1.93,-0.86,24.0,16.57,16.47,28.27,25.55
168947712.0,41247.0,1304.88,-1.91,-0.95,24.0,16.62,16.73,27.36,25.71
168951808.0,41248.0,1295.66,-2.13,-0.95,24.0,16.61,16.61,26.01,25.77
168955904.0,41249.0,1299.53,-2.18,-0.93,24.0,16.53,16.51,26.11,26.28
168960000.0,41250.0,1299.59,-2.16,-1.01,24.0,16.47,16.66,25.42,27.57
168964096.0,41251.0,1305.55,-2.2,-0.96,24.0,16.79,16.79,25.33,27.71
168968192.0,41252.0,1316.64,-2.17,-0.95,24.0,17.03,16.88,24.56,27.73
168972288.0,41253.0,1322.39,-2.02,-0.98,24.0,17.15,17.08,22.64,27.36
168976384.0,41254.0,1330.92,-1.97,-1.04,24.0,17.19,17.21,23.18,27.2
168980480.0,41255.0,1316.08,-2.0,-1.03,24.0,17.05,16.84,22.44,25.83
168984576.0,41256.0,1330.07,-1.85,-0.97,24.0,16.9,17.02,23.22,23.86
168988672.0,41257.0,1321.83,-1.85,-0.94,24.0,16.65,16.81,22.57,23.71
168992768.0,41258.0,1320.42,-1.86,-1.02,24.0,16.67,16.88,23.08,24.12
168996864.0,41259.0,1324.21,-1.93,-0.98,24.0,16.63,16.68,23.35,25.32
169000960.0,41260.0,1320.09,-1.97,-1.02,24.0,16.75,16.86,22.54,25.82
169005056.0,41261.0,1329.19,-2.0,-1.08,24.0,17.26,17.02,23.14,26.57
169009152.0,41262.0,1323.38,-2.08,-1.14,24.0,17.05,17.08,23.76,27.34
169013248.0,41263.0,1337.83,-1.97,-1.12,24.0,17.26,17.27,23.92,29.91
169017344.0,41264.0,1344.89,-2.0,-1.14,24.0,17.42,17.56,24.47,31.02
169021440.0,41265.0,1354.9,-1.94,-1.23,24.0,17.54,17.8,25.39,31.74
169025536.0,41266.0,1342.9,-1.97,-1.34,24.0,17.57,17.83,25.61,32.59
169029632.0,41267.0,1336.52,-2.03,-1.55,24.0,17.76,18.02,25.7,32.73
169033728.0,41268.0,1335.39,-1.92,-1.57,24.0,17.79,18.13,26.03,32.84
169037824.0,41269.0,1346.31,-1.86,-1.45,24.0,17.67,17.96,26.43,32.09
169041920.0,41270.0,1348.65,-1.8,-1.39,24.0,17.67,17.92,25.84,32.18
169046016.0,41271.0,1365.26,-1.73,-1.33,24.0,17.79,18.15,26.89,31.0
169050112.0,41272.0,1344.58,-1.78,-1.48,24.0,17.55,17.92,25.43,29.21
169054208.0,41273.0,1340.05,-1.72,-1.33,24.0,17.38,17.81,25.34,27.35
169058304.0,41274.0,1344.41,-1.63,-1.24,24.0,17.42,17.85,25.43,27.44
169062400.0,41275.0,1352.13,-1.64,-1.34,24.0,17.67,18.16,26.34,27.24
169066496.0,41276.0,1360.26,-1.85,-1.39,24.0,17.81,18.29,26.81,27.43
169070592.0,41277.0,1356.91,-1.89,-1.27,24.0,17.87,18.2,28.05,27.16
169074688.0,41278.0,1363.48,-1.79,-1.18,24.0,17.84,18.26,29.66,27.01
169078784.0,41279.0,1352.84,-1.81,-1.21,24.0,17.63,18.23,29.56,27.83
169082880.0,41280.0,1382.74,-1.67,-1.06,24.0,17.74,18.55,30.12,29.65
169086976.0,41281.0,1379.72,-1.59,-1.06,24.0,17.66,18.51,31.54,30.6
169091072.0,41282.0,1386.82,-1.58,-1.08,24.0,17.86,18.61,32.44,31.43
169095168.0,41283.0,1393.64,-1.44,-1.12,24.0,17.92,18.95,32.39,31.01
169099264.0,41284.0,1399.13,-1.35,-1.03,24.0,17.99,19.09,32.69,29.92
169103360.0,41285.0,1395.69,-1.31,-1.17,24.0,17.83,19.1,32.33,29.56
169107456.0,41286.0,1388.58,-1.48,-1.21,24.0,17.93,19.07,32.48,29.31
169111552.0,41287.0,1382.24,-1.65,-1.06,24.0,17.8,18.97,31.98,29.9
169115648.0,41288.0,1352.06,-1.74,-1.16,24.0,17.41,18.37,30.85,29.5
169119744.0,41289.0,1339.14,-1.86,-1.17,24.0,17.53,18.39,29.78,29.01
169123840.0,41290.0,1347.81,-1.9,-0.98,24.0,17.59,18.41,29.26,28.94
169127936.0,41291.0,1340.29,-1.93,-0.97,24.0,17.48,18.32,29.2,28.36
169132032.0,41292.0,1351.02,-1.81,-0.89,24.0,17.36,18.44,28.98,26.73
169136128.0,41293.0,1359.26,-1.77,-0.76,24.0,17.2,18.46,29.85,26.28
169140224.0,41294.0,1347.37,-1.81,-0.7,24.0,16.82,18.24,28.61,25.22
169144320.0,41295.0,1353.55,-1.75,-0.65,24.0,17.04,18.3,28.53,24.33
169148416.0,41296.0,1354.82,-1.86,-0.52,24.0,17.09,18.02,29.44,21.81
169152512.0,41297.0,1337.8,-1.88,-0.58,24.0,17.13,17.81,28.88,20.26
169156608.0,41298.0,1331.39,-1.98,-0.55,24.0,16.98,17.93,29.21,19.44
169160704.0,41299.0,1324.46,-2.03,-0.45,24.0,16.8,17.65,29.14,18.81
169164800.0,41300.0,1306.91,-2.23,-0.46,24.0,16.61,17.41,29.45,18.14
169168896.0,41301.0,1280.83,-2.32,-0.45,24.0,16.51,17.26,29.8,17.22
169172992.0,41302.0,1261.94,-2.4,-0.39,24.0,16.47,17.06,28.13,17.17
169177088.0,41303.0,1282.41,-2.37,-0.22,24.0,16.89,17.31,28.2,17.41
169181184.0,41304.0,1291.83,-2.42,-0.26,24.0,16.86,17.39,27.5,16.8
169185280.0,41305.0,1288.25,-2.38,-0.43,24.0,17.15,17.63,27.12,16.22
169189376.0,41306.0,1265.24,-2.47,-0.43,24.0,16.8,17.13,25.58,14.2
169193472.0,41307.0,1268.65,-2.44,-0.44,24.0,16.84,17.07,25.46,13.85
169197568.0,41308.0,1282.22,-2.47,-0.46,24.0,16.95,17.38,24.38,13.67
169201664.0,41309.0,1273.81,-2.55,-0.55,24.0,16.88,17.27,22.64,13.01
169205760.0,41310.0,1274.91,-2.6,-0.54,24.0,16.83,17.2,21.61,11.93
169209856.0,41311.0,1256.15,-2.72,-0.74,24.0,16.98,17.01,20.1,8.88
169213952.0,41312.0,1264.47,-2.73,-0.69,24.0,17.19,17.07,19.61,7.78
169218048.0,41313.0,1261.74,-2.69,-0.71,24.0,17.27,17.06,18.25,7.66
169222144.0,41314.0,1251.13,-2.89,-0.76,24.0,17.41,16.87,17.54,7.91
169226240.0,41315.0,1249.39,-2.97,-0.65,24.0,17.55,16.4,18.23,7.91
169230336.0,41316.0,1254.03,-3.02,-0.55,24.0,17.52,16.39,18.32,7.72
169234432.0,41317.0,1238.77,-3.05,-0.71,24.0,17.17,16.35,18.34,6.9
169238528.0,41318.0,1246.93,-2.94,-0.65,24.0,17.26,16.54,18.42,6.93
169242624.0,41319.0,1245.55,-2.96,-0.68,24.0,17.39,16.59,17.98,7.03
169246720.0,41320.0,1243.63,-3.1,-0.74,24.0,17.48,16.55,17.75,6.71
169250816.0,41321.0,1232.77,-3.16,-0.73,24.0,17.42,16.49,16.85,6.51
169254912.0,41322.0,1234.55,-3.23,-0.6,24.0,17.61,16.4,16.36,6.45
169259008.0,41323.0,1226.68,-3.33,-0.65,24.0,17.61,16.36,15.24,6.47
169263104.0,41324.0,1252.99,-3.16,-0.59,24.0,17.76,16.69,15.56,6.45
169267200.0,41325.0,1234.97,-3.24,-0.63,24.0,17.7,16.36,15.33,6.53
169271296.0,41326.0,1253.28,-3.16,-0.63,24.0,17.78,16.69,15.81,7.25
169275392.0,41327.0,1234.54,-3.15,-0.56,24.0,17.18,16.68,15.33,7.06
169279488.0,41328.0,1246.89,-3.06,-0.52,24.0,17.37,16.7,14.51,7.62
169283584.0,41329.0,1246.05,-3.04,-0.5,24.0,17.42,16.64,14.37,9.17
169287680.0,41330.0,1255.28,-2.94,-0.56,24.0,17.53,16.88,13.75,10.14
169291776.0,41331.0,1268.64,-2.89,-0.6,24.0,17.76,17.27,14.42,12.1
169295872.0,41332.0,1271.46,-2.93,-0.7,24.0,17.46,17.36,14.62,12.44
169299968.0,41333.0,1275.43,-2.97,-0.71,24.0,17.43,17.34,15.81,12.09
169304064.0,41334.0,1257.31,-2.98,-0.82,24.0,17.17,16.92,16.15,12.31
169308160.0,41335.0,1258.66,-2.95,-0.72,24.0,17.27,16.83,17.91,13.07
169312256.0,41336.0,1266.92,-2.95,-0.67,24.0,17.31,16.9,18.31,13.5
169316352.0,41337.0,1274.81,-2.93,-0.68,24.0,17.39,17.02,19.22,13.74
169320448.0,41338.0,1257.98,-2.94,-0.78,24.0,17.36,16.85,19.65,14.05
169324544.0,41339.0,1261.39,-2.96,-0.72,24.0,17.5,16.89,19.69,14.51
169328640.0,41340.0,1272.07,-2.9,-0.63,24.0,17.57,17.06,21.18,15.0
169332736.0,41341.0,1294.51,-2.8,-0.5,24.0,17.79,17.27,22.5,15.81
169336832.0,41342.0,1286.51,-2.79,-0.33,24.0,17.74,17.26,23.87,15.85
169340928.0,41343.0,1304.88,-2.83,-0.22,24.0,18.06,17.42,26.28,16.44
169345024.0,41344.0,1299.79,-2.82,-0.2,24.0,17.95,17.39,26.93,17.13
169349120.0,41345.0,1298.74,-2.8,-0.15,24.0,17.81,17.25,28.22,16.76
169353216.0,41346.0,1297.06,-2.88,-0.15,24.0,17.75,17.2,28.09,16.87
169357312.0,41347.0,1302.74,-2.74,-0.25,24.0,17.69,17.7,27.93,16.39
169361408.0,41348.0,1304.55,-2.68,-0.2,24.0,17.52,17.68,29.06,16.39
169365504.0,41349.0,1323.97,-2.61,-0.13,24.0,17.87,17.84,30.54,16.82
169369600.0,41350.0,1336.3,-2.62,-0.05,24.0,18.09,17.77,31.22,16.97
169373696.0,41351.0,1341.27,-2.56,-0.02,24.0,18.17,17.89,32.28,17.33
169377792.0,41352.0,1357.59,-2.43,0.06,24.0,18.22,18.26,33.42,17.69
169381888.0,41353.0,1368.47,-2.45,0.11,24.0,18.36,18.47,34.54,17.89
169385984.0,41354.0,1362.63,-2.44,0.01,24.0,18.29,18.66,35.13,18.27
169390080.0,41355.0,1364.2,-2.22,0.03,24.0,18.46,18.61,36.52,18.49
169394176.0,41356.0,1374.94,-2.21,-0.11,24.0,18.68,18.89,38.16,18.6
169398272.0,41357.0,1352.57,-2.31,-0.29,24.0,18.32,18.55,38.0,18.58
169402368.0,41358.0,1371.48,-2.2,-0.27,24.0,18.64,18.89,37.54,18.57
169406464.0,41359.0,1364.6,-2.17,-0.24,24.0,18.65,18.53,37.87,17.81
169410560.0,41360.0,1372.04,-2.15,-0.36,24.0,18.98,18.68,37.7,17.67
169414656.0,41361.0,1376.35,-2.18,-0.31,24.0,19.24,18.33,37.92,17.2
169418752.0,41362.0,1381.12,-2.22,-0.31,24.0,19.36,18.47,37.79,17.22
169422848.0,41363.0,1394.64,-2.18,-0.34,24.0,19.37,18.73,38.92,15.17
169426944.0,41364.0,1389.77,-2.3,-0.21,24.0,19.13,18.59,38.59,13.45
169431040.0,41365.0,1374.2,-2.35,-0.22,24.0,18.81,18.08,38.07,12.16
169435136.0,41366.0,1391.12,-2.24,-0.28,24.0,19.12,18.39,37.56,11.8
169439232.0,41367.0,1403.28,-2.17,-0.28,24.0,19.3,18.47,36.64,11.8
169443328.0,41368.0,1400.3,-2.15,-0.31,24.0,19.12,18.42,36.17,11.24
169447424.0,41369.0,1396.3,-2.15,-0.42,24.0,19.04,18.38,34.37,10.55
169451520.0,41370.0,1369.93,-2.2,-0.42,24.0,19.04,18.06,33.64,9.71
169455616.0,41371.0,1367.35,-2.18,-0.36,24.0,18.97,17.84,33.31,9.43
169459712.0,41372.0,1365.29,-2.19,-0.38,24.0,18.7,17.65,32.77,9.0
169463808.0,41373.0,1341.03,-2.19,-0.57,24.0,18.46,17.43,30.37,7.91
169467904.0,41374.0,1332.29,-2.35,-0.66,24.0,18.19,17.1,28.7,7.22
169472000.0,41375.0,1345.93,-2.19,-0.62,24.0,18.07,17.3,27.09,7.04
169476096.0,41376.0,1348.54,-2.19,-0.69,24.0,18.37,17.25,25.92,6.99
169480192.0,41377.0,1326.6,-2.19,-0.89,24.0,18.19,17.03,23.96,6.52
169484288.0,41378.0,1329.02,-2.08,-0.91,24.0,18.06,17.27,23.48,6.1
169488384.0,41379.0,1319.29,-2.13,-0.93,24.0,17.87,17.04,22.96,5.81
169492480.0,41380.0,1307.64,-2.11,-1.17,24.0,18.1,17.08,21.04,6.1
169496576.0,41381.0,1298.22,-2.21,-1.06,24.0,17.73,16.6,19.56,5.81
169500672.0,41382.0,1286.44,-2.31,-1.19,24.0,17.72,16.5,18.54,5.66
169504768.0,41383.0,1266.23,-2.42,-1.29,24.0,17.59,15.91,17.53,5.13
169508864.0,41384.0,1268.61,-2.34,-1.35,24.0,17.5,15.81,16.92,4.95
169512960.0,41385.0,1273.42,-2.17,-1.41,24.0,17.44,15.69,16.7,5.23
169517056.0,41386.0,1255.16,-2.22,-1.65,24.0,17.1,15.51,14.99,4.9
169521152.0,41387.0,1262.07,-2.22,-1.55,24.0,17.05,15.55,14.58,4.92
169525248.0,41388.0,1251.57,-2.22,-1.57,24.0,16.71,15.46,15.3,4.88
169529344.0,41389.0,1232.43,-2.33,-1.7,24.0,16.28,15.52,14.6,4.8
169533440.0,41390.0,1223.95,-2.36,-1.74,24.0,16.17,15.52,14.79,5.0
169537536.0,41391.0,1211.57,-2.29,-1.8,24.0,15.72,15.65,14.14,5.04
169541632.0,41392.0,1210.07,-2.25,-1.78,24.0,15.76,15.52,13.26,6.03
169545728.0,41393.0,1210.34,-2.29,-1.86,24.0,15.85,15.51,13.28,6.11
169549824.0,41394.0,1200.94,-2.24,-1.98,24.0,16.09,15.38,12.96,6.53
169553920.0,41395.0,1182.5,-2.25,-1.82,24.0,15.75,15.33,13.18,6.8
169558016.0,41396.0,1171.65,-2.21,-1.86,24.0,15.54,15.13,13.34,9.18
169562112.0,41397.0,1166.48,-2.24,-1.93,24.0,15.33,15.27,13.34,10.09
169566208.0,41398.0,1168.81,-2.24,-1.93,24.0,15.52,15.27,13.74,10.11
169570304.0,41399.0,1168.77,-2.21,-2.02,24.0,15.15,15.26,14.12,11.36
169574400.0,41400.0,1165.28,-2.14,-1.96,24.0,15.03,15.29,14.35,11.21
169578496.0,41401.0,1174.06,-2.08,-1.89,24.0,15.19,15.35,15.82,12.4
169582592.0,41402.0,1174.86,-2.13,-1.76,24.0,15.34,15.37,16.4,14.36
169586688.0,41403.0,1176.45,-2.12,-1.88,24.0,15.42,15.47,17.43,15.79
169590784.0,41404.0,1146.87,-2.16,-2.07,24.0,14.99,15.3,17.71,15.4
169594880.0,41405.0,1151.95,-2.23,-2.1,24.0,14.88,15.52,18.86,16.59
169598976.0,41406.0,1157.42,-2.25,-2.01,24.0,14.98,15.28,20.03,17.5
169603072.0,41407.0,1145.14,-2.31,-2.02,24.0,14.81,15.1,20.05,18.27
169607168.0,41408.0,1141.9,-2.4,-1.97,24.0,15.06,15.02,20.73,18.45
169611264.0,41409.0,1133.53,-2.42,-2.03,24.0,15.03,15.21,21.41,18.97
169615360.0,41410.0,1131.98,-2.46,-2.01,24.0,14.88,15.48,21.69,19.46
169619456.0,41411.0,1139.93,-2.39,-1.9,24.0,14.96,15.51,22.19,19.31
169623552.0,41412.0,1118.36,-2.61,-1.93,24.0,14.82,15.29,22.82,19.04
169627648.0,41413.0,1133.73,-2.67,-1.73,24.0,15.13,15.45,24.21,19.65
169631744.0,41414.0,1150.26,-2.66,-1.67,24.0,15.48,15.54,24.53,19.75
169635840.0,41415.0,1146.83,-2.67,-1.74,24.0,15.66,15.6,26.9,19.96
169639936.0,41416.0,1151.07,-2.69,-1.73,24.0,15.96,15.62,27.19,20.88
169644032.0,41417.0,1157.21,-2.68,-1.65,24.0,16.28,15.59,26.74,21.72
169648128.0,41418.0,1166.25,-2.73,-1.57,24.0,16.18,15.68,27.36,21.89
169652224.0,41419.0,1170.92,-2.68,-1.54,24.0,16.42,15.75,27.09,22.22
169656320.0,41420.0,1191.63,-2.59,-1.42,24.0,16.79,15.85,27.22,22.28
169660416.0,41421.0,1192.12,-2.64,-1.42,24.0,17.03,15.95,27.45,21.66
169664512.0,41422.0,1189.46,-2.65,-1.42,24.0,17.04,15.83,28.82,22.77
169668608.0,41423.0,1203.21,-2.69,-1.23,24.0,17.2,15.9,31.55,22.75
169672704.0,41424.0,1212.75,-2.79,-1.2,24.0,17.44,15.78,32.64,23.53
169676800.0,41425.0,1211.65,-2.86,-1.24,24.0,17.74,15.85,32.46,23.09
169680896.0,41426.0,1200.13,-2.85,-1.31,24.0,17.75,15.79,32.93,20.84
169684992.0,41427.0,1212.59,-2.78,-1.34,24.0,17.66,16.09,34.33,20.49
169689088.0,41428.0,1217.43,-2.84,-1.22,24.0,17.65,16.28,35.03,20.57
169693184.0,41429.0,1238.79,-2.82,-1.11,24.0,17.9,16.74,36.13,19.43
169697280.0,41430.0,1254.62,-2.84,-1.03,24.0,18.2,16.96,37.39,19.63
169701376.0,41431.0,1247.51,-2.9,-1.05,24.0,18.37,16.94,36.52,19.42
169705472.0,41432.0,1249.44,-2.87,-1.14,24.0,18.31,17.21,36.88,16.82
169709568.0,41433.0,1251.35,-2.96,-1.09,24.0,18.59,17.24,36.28,16.65
169713664.0,41434.0,1264.62,-3.0,-0.95,24.0,18.49,17.41,35.91,14.79
169717760.0,41435.0,1271.3,-3.05,-0.82,24.0,18.75,17.36,36.28,14.7
169721856.0,41436.0,1275.49,-3.04,-0.67,24.0,18.94,17.26,36.28,13.76
169725952.0,41437.0,1283.99,-3.04,-0.63,24.0,19.03,17.34,35.5,12.82
169730048.0,41438.0,1295.27,-3.08,-0.6,24.0,19.33,17.4,35.99,11.93
169734144.0,41439.0,1302.81,-3.04,-0.62,24.0,19.46,17.74,36.62,11.59
169738240.0,41440.0,1310.96,-2.99,-0.55,24.0,19.56,17.85,36.46,11.53
169742336.0,41441.0,1322.66,-3.03,-0.48,24.0,19.82,17.96,36.4,11.02
169746432.0,41442.0,1343.98,-2.93,-0.4,24.0,19.95,18.17,37.31,10.22
169750528.0,41443.0,1352.57,-2.81,-0.5,24.0,20.06,18.13,38.43,10.4
169754624.0,41444.0,1357.12,-2.79,-0.52,24.0,20.1,18.32,38.56,10.31
169758720.0,41445.0,1375.43,-2.73,-0.49,24.0,20.45,18.46,39.8,10.72
169762816.0,41446.0,1387.69,-2.73,-0.42,24.0,20.79,18.48,39.36,11.26
169766912.0,41447.0,1378.79,-2.79,-0.42,24.0,20.51,18.39,38.15,10.95
169771008.0,41448.0,1373.47,-2.83,-0.32,24.0,20.15,18.4,36.61,11.31
169775104.0,41449.0,1380.86,-2.8,-0.23,24.0,20.18,18.45,35.3,12.44
169779200.0,41450.0,1378.95,-2.85,-0.28,24.0,20.16,18.44,35.15,11.83
169783296.0,41451.0,1391.93,-2.77,-0.27,24.0,20.28,18.47,35.46,11.63
169787392.0,41452.0,1380.35,-2.78,-0.39,24.0,20.01,18.68,36.14,11.56
169791488.0,41453.0,1391.98,-2.71,-0.4,24.0,20.45,18.73,37.17,11.82
169795584.0,41454.0,1373.27,-2.77,-0.44,24.0,20.34,18.58,37.49,11.68
169799680.0,41455.0,1353.49,-2.73,-0.48,24.0,20.11,18.33,36.42,10.66
169803776.0,41456.0,1350.15,-2.72,-0.63,24.0,19.89,18.39,34.16,10.5
169807872.0,41457.0,1360.84,-2.71,-0.6,24.0,19.99,18.59,35.14,9.75
169811968.0,41458.0,1358.62,-2.71,-0.62,24.0,20.03,18.37,34.32,9.6
169816064.0,41459.0,1358.37,-2.79,-0.47,24.0,20.04,18.33,34.29,9.78
